	Peridinin	19'-Butanoyloxyfucoxanthin	Fucoxanthin	Neoxanthin	Prasinoxanthin	19'-keto-hexanoyloxyfucoxanthin	Violaxanthin	19'-hexanoyloxyfucoxanthin	Astaxanthin	Diadinoxanthin	Dinoxanthin	Antheraxanthin	Alloxanthin	Myxoxanthophyll	Diatoxanthin	Zeaxanthin	Lutein	Canthaxanthin	Gyroxanthin diester	Echinenone	"B,e-carotene"	"B,B-carotene"
716.5	0.000262112	0.000572304	0.000338749	0.00142786	6.62967E-05	0.000621878	0.000289823	-0.00044274	0.00016987	0.000884351	0.000663655	0.001036214	0.000270382	0.000643368	0.000280195	0.000420568	0.000282249	0.000290014	0.000803536	0.000299628	9.15767E-05	0.000969091
715.7	0.00025709	0.000518408	0.000304898	0.001213558	0.000140235	0.000641487	0.000201478	-0.000445938	0.000107845	0.000795217	0.000591944	0.001101596	0.000291408	0.000662471	8.84808E-05	0.000379645	0.000174279	0.000297115	0.000968505	0.000353933	4.13181E-05	0.000974229
714.8	0.000224422	0.000516725	0.000350778	0.001390237	6.75511E-05	0.000688443	0.000205357	-0.000431845	9.49145E-05	0.000885668	0.000567502	0.001182055	0.00028496	0.000658899	0.000278651	0.00034928	0.000280377	0.000269738	0.000769943	0.000312028	2.88255E-05	0.000912605
714.0	0.000248277	0.000509995	0.00030726	0.001452381	0.000126331	0.000681056	0.000181336	-0.000452225	0.000102598	0.000890321	0.000653633	0.001080186	0.000278214	0.000693799	0.000126424	0.000400848	0.000293675	0.000303751	0.000890248	0.000302985	3.93366E-05	0.001004399
713.1	0.000262106	0.000514243	0.000303653	0.001461834	6.03257E-05	0.000696732	0.000211863	-0.000417295	0.000173552	0.000901741	0.000656323	0.001089908	0.000266971	0.000617088	0.000214238	0.000440759	0.000323574	0.000330217	0.000810124	0.000238358	6.36026E-05	0.000899498
712.3	0.000263366	0.000530482	0.00029435	0.001412152	0.000111208	0.000667249	0.000215913	-0.00050634	5.28918E-05	0.000880336	0.000715209	0.00099211	0.000275717	0.000686424	0.000141451	0.00038736	0.000251511	0.000360795	0.000857577	0.000324996	3.47064E-05	0.000976135
711.4	0.00029914	0.000560182	0.000321018	0.001441926	8.86328E-05	0.000695168	0.000193301	-0.000449963	0.000119917	0.000901303	0.000757343	0.001152284	0.000280437	0.000533627	0.000263704	0.000401145	0.000275802	0.000396706	0.000830804	0.000337369	1.29854E-05	0.00091393
710.6	0.000309231	0.000436881	0.000286062	0.001291542	0.000123466	0.000716573	0.000150865	-0.000446034	9.89981E-05	0.000874626	0.000662763	0.000992711	0.00028505	0.000657784	0.000178408	0.000459516	0.000229944	0.000305674	0.000976654	0.000336432	7.19925E-05	0.000951021
709.7	0.000284183	0.000487163	0.000297742	0.001430704	6.44184E-05	0.000681454	0.000149455	-0.000496699	0.000123085	0.000903314	0.000709569	0.001117147	0.000255626	0.000562563	0.000242505	0.00042358	0.000306508	0.000311134	0.00077136	0.000321076	0.000106553	0.000904817
708.9	0.00025989	0.000485405	0.000350512	0.001293348	7.73923E-05	0.000696888	0.000141957	-0.000447292	3.32314E-05	0.00083229	0.000702157	0.001059787	0.000265955	0.000649166	0.000134773	0.000400197	0.000171062	0.000359409	0.000910145	0.000392879	4.43332E-05	0.000972668
708.0	0.00026871	0.00050952	0.000269724	0.001418895	7.46953E-05	0.000645805	0.000231304	-0.000477151	6.75546E-05	0.000884239	0.000599163	0.000982156	0.000250698	0.000577582	0.000268947	0.00041157	0.000247285	0.000329194	0.000842243	0.000234482	2.52932E-05	0.000879158
707.1	0.000282063	0.000510822	0.000317951	0.001349076	0.000106463	0.000600396	0.000225291	-0.000448445	1.87378E-05	0.000870744	0.000689587	0.001118528	0.000324316	0.000635738	0.000206682	0.000421306	0.000224871	0.000313983	0.000879471	0.000379857	3.58186E-05	0.000901985
706.3	0.00028595	0.000513452	0.000318352	0.001424235	5.23622E-05	0.000680876	0.000186276	-0.000467418	7.44053E-05	0.000864178	0.000694214	0.001072281	0.000251357	0.000524682	0.000211693	0.000443011	0.000240633	0.000350009	0.000877607	0.000331245	7.3266E-05	0.000834001
705.4	0.000290184	0.000450775	0.000313969	0.001305488	0.000105433	0.000630276	0.000156425	-0.000427011	3.69026E-05	0.000827726	0.000583266	0.001169381	0.000286094	0.000618133	0.000133347	0.000470395	0.000179723	0.00024299	0.000959747	0.000441389	1.02422E-05	0.000938469
704.6	0.000268929	0.000492945	0.000275213	0.001415798	5.7622E-05	0.000709178	0.000193627	-0.000457892	8.70596E-05	0.000833375	0.000630797	0.000989141	0.00023083	0.000542575	0.000235763	0.000381186	0.000215078	0.000369706	0.000817678	0.000253589	7.49488E-05	0.000840066
703.7	0.000284048	0.000529784	0.000264754	0.001335084	7.21417E-05	0.000769646	0.000178442	-0.000458504	5.68558E-06	0.000857765	0.000657284	0.001007165	0.000251151	0.000598672	0.000146567	0.000384428	0.000245506	0.000369834	0.000920454	0.000266366	2.06553E-05	0.000917408
702.9	0.00031574	0.000468614	0.000343986	0.001375476	7.36861E-05	0.00062725	0.000162612	-0.000438065	2.90097E-05	0.000854157	0.000610288	0.001106545	0.000250214	0.000507698	0.000173221	0.000420698	0.000222266	0.000320344	0.000946255	0.000270677	-8.64648E-06	0.00081005
702.0	0.000301997	0.00048623	0.000275556	0.001358628	9.65084E-05	0.000733929	0.000228688	-0.000416995	2.61087E-05	0.000892995	0.000721684	0.001050495	0.000264787	0.000521019	0.000171026	0.000399297	0.000235338	0.000371528	0.00095215	0.000319161	1.74378E-06	0.000872572
701.2	0.000274086	0.000546542	0.000288541	0.001381901	8.05831E-05	0.000628138	0.000221882	-0.000465204	6.01403E-05	0.000875838	0.000633088	0.001031097	0.00024095	0.000552338	0.000266229	0.000382108	0.000272963	0.000346344	0.000849704	0.000350137	6.08588E-05	0.000890295
700.3	0.000247934	0.000499413	0.000280489	0.001316907	0.000137157	0.000604377	0.000194793	-0.000372247	2.59189E-05	0.000898223	0.000670762	0.001100516	0.000289959	0.000564333	0.000182758	0.000352616	0.000192603	0.000337276	0.000887245	0.00031421	4.49424E-05	0.000879124
699.5	0.000278071	0.000532873	0.00027416	0.001467123	6.68837E-05	0.00064347	0.000185394	-0.000515318	4.06758E-05	0.000899154	0.000607356	0.001057832	0.000237118	0.000484973	0.000301262	0.000401674	0.000282676	0.000349161	0.000862997	0.00028841	-2.47729E-05	0.000849773
698.6	0.000226466	0.000522928	0.00024409	0.001319321	9.72866E-05	0.00073724	0.000224452	-0.000277435	-2.69716E-06	0.000850979	0.000712976	0.001166668	0.000310259	0.00057459	0.000235658	0.000331198	0.000218258	0.000406866	0.000910547	0.000372794	3.21492E-05	0.000903537
697.8	0.000280875	0.000489024	0.000271762	0.001354965	0.000113867	0.000697973	0.000141611	-0.000339137	5.66319E-05	0.00084922	0.000582477	0.00115939	0.000242871	0.000670349	0.000210868	0.000387193	0.000251858	0.00039438	0.000957508	0.00034345	1.96146E-05	0.00093631
696.9	0.000242819	0.000519084	0.000234685	0.00134957	5.74741E-05	0.000739887	0.000187493	-0.000277094	-1.12144E-05	0.000863947	0.000667215	0.001015647	0.000221932	0.000533801	0.000138822	0.000399594	0.000202825	0.000384853	0.000946116	0.00030217	6.36436E-05	0.000864593
696.1	0.000202489	0.000434016	0.00024256	0.001368313	4.70788E-05	0.000661476	0.000138102	-0.000326162	0.000112008	0.000886358	0.000635712	0.001069178	0.000262717	0.000629872	0.000152945	0.000414606	0.000235955	0.000394227	0.000917833	0.000319019	9.41144E-05	0.000918948
695.2	0.000256329	0.000463831	0.000236286	0.001349298	7.64932E-05	0.000690628	0.000130666	-0.000316187	2.04276E-05	0.000884678	0.000638139	0.001064368	0.000271729	0.000557228	0.000133551	0.000422986	0.000215768	0.000370011	0.000955569	0.000349971	2.77187E-05	0.000826368
694.3	0.000210662	0.000459872	0.000254059	0.001337139	7.63366E-06	0.000681894	0.000117834	-0.000311384	8.27321E-05	0.000878682	0.00057917	0.001177777	0.000271886	0.000556795	0.000155381	0.000392737	0.000246765	0.000416493	0.000921363	0.000353913	3.85269E-05	0.000901356
693.5	0.000208777	0.000516581	0.000233417	0.00138277	3.96049E-05	0.000608056	0.000188799	-0.000314895	2.33499E-05	0.000864504	0.000601711	0.001082676	0.000241399	0.00057467	0.000204802	0.00036635	0.000201497	0.000330574	0.000911272	0.000326763	1.08601E-05	0.000912203
692.6	0.000191833	0.000499858	0.000237966	0.001392734	7.73859E-05	0.00060672	0.000210805	-0.000350012	8.28645E-05	0.000848934	0.000592628	0.001096326	0.000237519	0.000629657	0.000213428	0.000380627	0.000268675	0.000357511	0.000948444	0.000298704	4.36036E-05	0.000928579
691.8	0.000190434	0.000567148	0.000264856	0.001372406	5.72104E-05	0.00063366	0.000207904	-0.000279403	1.66478E-05	0.000915642	0.000668461	0.001174354	0.00022792	0.000592273	0.000167153	0.000364463	0.000227026	0.000359155	0.000909392	0.000414941	-1.98694E-06	0.000920687
690.9	0.000196333	0.000518956	0.000240319	0.001387603	6.69372E-05	0.000647505	0.000172761	-0.000347143	5.76259E-05	0.000909894	0.000580992	0.001019199	0.000267201	0.00062717	0.000287172	0.000378969	0.000284334	0.000342451	0.000955011	0.000299566	2.08507E-05	0.000929147
690.1	0.000196037	0.000524918	0.000248221	0.001356915	3.07407E-05	0.000693866	0.000236634	-0.000344442	2.14449E-05	0.000890676	0.000654752	0.001051744	0.000238969	0.000590692	0.00021223	0.000377082	0.000194993	0.000423525	0.000906691	0.000317131	-9.41713E-06	0.000884333
689.2	0.000212314	0.000531986	0.000235812	0.001361874	7.01303E-05	0.000624995	0.000159474	-0.00028741	9.30371E-06	0.000901386	0.000585716	0.001108454	0.0002652	0.000619613	0.000259321	0.000364207	0.000243982	0.000348958	0.000897339	0.000304646	-1.91453E-05	0.000897302
688.4	0.000211938	0.000470608	0.000292844	0.001385576	3.7345E-05	0.00061487	0.000159739	-0.000289199	-1.28992E-06	0.000908721	0.000706025	0.001101382	0.000243424	0.000607534	0.000207896	0.00035404	0.000207804	0.000369819	0.000983624	0.0003944	3.04602E-05	0.000897242
687.5	0.000193571	0.000525242	0.000247418	0.001367657	6.45674E-05	0.00065737	0.00022005	-0.000304559	2.29012E-05	0.00088979	0.000618065	0.001075392	0.000301422	0.000579155	0.000249759	0.000366893	0.000254433	0.000414723	0.000925264	0.000316309	-2.81219E-05	0.000873497
686.7	0.000229601	0.000520377	0.000199344	0.001328819	7.96843E-05	0.000624529	0.000204577	-0.000277667	-2.42259E-05	0.00086992	0.000644854	0.001007047	0.000253153	0.000589565	0.000182351	0.000399699	0.000235245	0.000401086	0.000925243	0.000272327	-6.54909E-05	0.000860674
685.8	0.000205388	0.000560211	0.000223577	0.00135956	9.34875E-05	0.000683209	0.000196171	-0.000289133	7.35348E-05	0.000853827	0.000667186	0.001087952	0.000303877	0.00061235	0.000305767	0.000370202	0.000239175	0.000399041	0.000931555	0.000262674	2.81982E-05	0.000903155
685.0	0.00016277	0.000524071	0.000246032	0.001346633	2.19729E-05	0.000615206	0.000192621	-0.000229308	-3.87144E-05	0.000901131	0.000675158	0.001020418	0.000227784	0.000565183	0.000236249	0.00031013	0.000210001	0.000348321	0.000896302	0.000332055	-2.19953E-05	0.00084316
684.1	0.00023426	0.000517604	0.000236724	0.001347457	5.35547E-05	0.000660765	0.000141155	-0.000279654	3.22574E-05	0.000875903	0.000619949	0.001135261	0.000271853	0.000532413	0.000247448	0.000399021	0.000203806	0.000433312	0.000941068	0.000355398	-1.06806E-05	0.000882308
683.3	0.000224939	0.000502544	0.000247123	0.001330115	7.25261E-05	0.000613541	0.000192376	-0.000227662	-2.95795E-05	0.000905877	0.000639184	0.001003382	0.000284333	0.000598659	0.000195697	0.00036071	0.000208061	0.000374839	0.000923197	0.000335834	-3.43799E-05	0.000848851
682.4	0.000167117	0.000551149	0.000242827	0.001337684	8.32716E-05	0.000629527	0.000197777	-0.000238091	-4.42022E-06	0.000867499	0.000590891	0.001037499	0.000268114	0.000551273	0.000305615	0.000372368	0.000202781	0.000349422	0.00093951	0.000310646	-5.32622E-05	0.000813812
681.5	0.000234634	0.000525562	0.000263767	0.001304317	5.37343E-05	0.000594395	0.000191405	-0.000255322	-3.09304E-05	0.000883473	0.000626987	0.001051188	0.000224767	0.000540478	0.000224917	0.000412919	0.000190833	0.000331787	0.000984119	0.00032226	4.36223E-06	0.00085685
680.7	0.000196582	0.000518359	0.000274107	0.001279191	3.14825E-05	0.000605636	0.000182945	-0.00028951	1.78409E-06	0.000822825	0.000587662	0.001070787	0.000220278	0.000596795	0.000225081	0.000364093	0.000233419	0.000389369	0.00088968	0.000336663	-9.86041E-06	0.000890591
679.8	0.000189771	0.00047341	0.000263828	0.001302427	4.91235E-05	0.000629377	0.00017606	-0.000229268	-5.85842E-05	0.00091573	0.00059057	0.00110539	0.000215342	0.000583964	0.00023448	0.000384707	0.000224272	0.000375087	0.000913967	0.000363114	-5.0002E-05	0.000886594
679.0	0.000183022	0.000523625	0.000302082	0.001327285	3.92445E-05	0.000660082	0.000123154	-0.000272715	-5.35544E-05	0.000865072	0.00061854	0.001126936	0.000220878	0.00061991	0.000237625	0.000384661	0.00023122	0.000386766	0.000879054	0.000389436	-4.32909E-05	0.000892262
678.1	0.000177146	0.000512067	0.000271495	0.001376245	6.77851E-05	0.000616258	0.000192649	-0.000227669	-7.45792E-05	0.000903773	0.000660593	0.001080228	0.000265331	0.00058687	0.000327186	0.000338322	0.000213647	0.000401547	0.000836907	0.00038476	-6.11255E-05	0.000854905
677.3	0.000207454	0.000563812	0.00031184	0.00129257	8.44869E-05	0.000643675	0.00024519	-0.000263112	-2.02503E-07	0.00086771	0.000603289	0.001081615	0.000272253	0.000543411	0.00034318	0.000396204	0.000216795	0.000400552	0.00095406	0.000365739	-6.08211E-06	0.000878848
676.4	0.000164524	0.000529548	0.000297058	0.001317717	9.66468E-05	0.000617527	0.000151861	-0.000251126	-6.885E-05	0.000901928	0.000618696	0.001113637	0.000249258	0.000602385	0.000285181	0.0003832	0.000206596	0.000351682	0.000944481	0.000380045	-4.32298E-05	0.000871314
675.6	0.000185248	0.000531921	0.000346008	0.001340822	9.13782E-05	0.000652239	0.000189464	-0.000236698	3.58835E-05	0.000876159	0.000642739	0.001086142	0.000244415	0.000567747	0.000362897	0.00037562	0.000241921	0.000393122	0.000879844	0.00040661	8.84267E-06	0.000869926
674.7	0.000204208	0.000448396	0.000327787	0.001371413	6.10643E-05	0.000561354	0.000156148	-0.000226956	-3.74903E-05	0.0009371	0.000597337	0.001089565	0.000243634	0.00060009	0.000248706	0.000336763	0.000272635	0.000356684	0.000903455	0.000368421	-6.26455E-05	0.000868789
673.9	0.000179204	0.000534712	0.000330695	0.001343406	9.40683E-05	0.000647717	0.000185876	-0.000243192	-2.97799E-05	0.000869818	0.000610176	0.001071948	0.000241248	0.000549616	0.000339017	0.000350505	0.000244158	0.000405742	0.000828112	0.000395681	-5.3927E-05	0.000905763
673.0	0.000145858	0.000558305	0.000300615	0.001339273	6.53158E-05	0.000587061	0.000230189	-0.00022287	-5.84149E-05	0.000881505	0.000589515	0.001094969	0.000209479	0.000571439	0.000407869	0.000342799	0.000244091	0.000331135	0.000915832	0.000356901	-3.68717E-06	0.000873636
672.2	0.000215714	0.00053281	0.000344623	0.001257125	0.00011964	0.000602144	0.000198471	-0.000239608	-1.51571E-05	0.000836962	0.000559378	0.001055057	0.000268113	0.000520422	0.000383038	0.000356516	0.00018502	0.00036569	0.000864995	0.000343249	-8.82897E-06	0.00081644
671.3	0.000189891	0.000510498	0.000319329	0.001316363	8.28322E-05	0.000574628	0.000177255	-0.000238061	-5.62047E-05	0.000912911	0.000599767	0.001056845	0.000248807	0.000556476	0.000296613	0.000340328	0.000220445	0.000320784	0.000895963	0.000362951	5.54949E-06	0.000823219
670.5	0.000178144	0.000506423	0.0003556	0.001280476	0.000105114	0.00062986	0.000154945	-0.000246762	1.3886E-05	0.000870553	0.000617019	0.001017139	0.000276685	0.000527628	0.000396723	0.000340988	0.00025488	0.000399532	0.000891191	0.000428822	-1.49851E-05	0.00079727
669.6	0.000189902	0.0005734	0.000343757	0.001320542	6.30543E-05	0.00061518	0.000228217	-0.000218484	-2.32925E-05	0.000905932	0.000632624	0.001016167	0.00025995	0.000546923	0.000374294	0.000341168	0.000242626	0.000324773	0.00090101	0.00041169	-8.80649E-05	0.00078639
668.7	0.00017554	0.000585756	0.000385945	0.001277987	6.034E-05	0.000560771	0.000225048	-0.000226548	-3.29566E-05	0.000851341	0.00052332	0.001127913	0.000262669	0.000510267	0.000372456	0.000387149	0.00023094	0.00034731	0.000933849	0.000456785	-3.7772E-05	0.000803399
667.9	0.000208762	0.000568521	0.000335711	0.001314185	2.89662E-05	0.000598722	0.000230315	-0.000196436	1.62289E-05	0.000916893	0.000614342	0.001047254	0.000208101	0.000595616	0.000390923	0.000359434	0.000220684	0.000355968	0.000928944	0.000415952	3.09558E-05	0.000835168
667.0	0.000202098	0.000591649	0.000362176	0.001298255	5.50562E-05	0.000544717	0.000205245	-0.000235067	1.07307E-06	0.000841393	0.000578009	0.001139955	0.0002475	0.000493661	0.000419121	0.000330403	0.000247669	0.000414991	0.000906672	0.000498893	2.42421E-05	0.000806036
666.2	0.000184437	0.000554974	0.00036415	0.001324016	3.93366E-05	0.000604169	0.000209283	-0.000217288	-8.13576E-05	0.000874865	0.00064974	0.001113025	0.000248299	0.000518429	0.000440094	0.000371301	0.000225148	0.000381111	0.000936717	0.000452832	-2.31145E-05	0.000762675
665.3	0.000234254	0.000537438	0.000353046	0.001330011	4.96204E-05	0.00059242	0.000191346	-0.00022907	-2.92341E-05	0.000859875	0.000589555	0.001097429	0.000254008	0.000497137	0.000420013	0.000388361	0.000273182	0.000394539	0.000920013	0.000449355	-2.2626E-06	0.000859682
664.5	0.000213949	0.000557926	0.000342001	0.001269913	9.13533E-05	0.000681199	0.000214523	-0.000198543	-7.037E-05	0.000896997	0.000654788	0.001035559	0.000257703	0.000561997	0.000471649	0.000368193	0.000258703	0.000414255	0.000941212	0.00040505	-5.98706E-06	0.000827503
663.6	0.000167166	0.000581719	0.000372246	0.001402751	4.75031E-05	0.00061792	0.000204381	-0.000202942	-3.69558E-06	0.000888053	0.000536943	0.00106609	0.000263529	0.000500502	0.000460436	0.00034978	0.00028494	0.000369292	0.000886124	0.000522742	4.21285E-05	0.000839686
662.8	0.000208205	0.000579412	0.00034549	0.001288472	3.69245E-05	0.000607111	0.000169052	-0.000181804	-8.14693E-05	0.000866731	0.000608623	0.001071678	0.00022363	0.00057676	0.000428766	0.000369706	0.00022192	0.000373455	0.000905031	0.000444082	-4.50423E-06	0.000808254
661.9	0.000203808	0.000579275	0.000360919	0.001277414	3.84396E-05	0.000563925	0.000185853	-0.000229316	-2.97195E-05	0.000804864	0.000484678	0.001048991	0.00022331	0.000453584	0.000460132	0.00038282	0.000237466	0.000358226	0.000922003	0.00051338	2.2247E-05	0.000819264
661.1	0.00021779	0.00061422	0.000301973	0.001304281	5.94331E-05	0.000627603	0.000229946	-0.000211037	-5.17813E-05	0.000903685	0.00059502	0.000993716	0.000271736	0.000534575	0.000481265	0.000407806	0.000241882	0.00035526	0.000899685	0.000397146	1.80272E-05	0.000824929
660.2	0.000206443	0.000556922	0.000359678	0.001307611	4.01765E-05	0.000595748	0.000174627	-0.000220439	-1.26004E-05	0.00087108	0.000526572	0.001115992	0.000250045	0.000470476	0.000477743	0.000360432	0.000260657	0.000411643	0.000943673	0.000482172	3.40144E-05	0.000836605
659.4	0.000209814	0.000554746	0.000283751	0.001342359	3.29704E-05	0.000633229	0.000196883	-0.000198801	-4.25944E-05	0.00093658	0.000621548	0.001014756	0.000236634	0.000540182	0.000425039	0.00037127	0.000254137	0.000370216	0.000892813	0.000335619	1.18229E-05	0.000791199
658.5	0.000202857	0.000586452	0.000293649	0.001275899	4.85521E-05	0.000598598	0.000183816	-0.000225128	-3.20681E-05	0.000852713	0.000517836	0.001034808	0.000237104	0.000477551	0.000453471	0.000385304	0.000242831	0.000423784	0.000963088	0.000422226	6.17517E-05	0.000859074
657.7	0.000181713	0.000524877	0.000245076	0.001335763	5.01151E-05	0.000661283	0.00017475	-0.000214295	-3.32535E-05	0.000897128	0.000622161	0.000982566	0.000257923	0.000499503	0.000332723	0.000358869	0.000249868	0.000382089	0.000937313	0.000367396	3.20405E-05	0.000757338
656.8	0.000192467	0.000599242	0.000319789	0.001272007	8.15803E-05	0.000628718	0.000241575	-0.000216894	-1.66202E-06	0.000855517	0.000587889	0.001057339	0.000248856	0.000451111	0.000464554	0.000305629	0.000260997	0.000386004	0.000867751	0.000493751	3.34907E-05	0.000767308
655.9	0.000190727	0.000618466	0.000270647	0.001265578	7.89685E-05	0.000600537	0.000215315	-0.000211087	-5.28352E-05	0.000867218	0.000581829	0.001048984	0.000245717	0.000567002	0.000481986	0.000366007	0.000214823	0.00037179	0.000916184	0.000400556	1.21395E-05	0.000788577
655.1	0.000226816	0.000580091	0.000304997	0.001270767	6.55494E-05	0.000598651	0.000180478	-0.000248315	2.15316E-05	0.000874661	0.000546017	0.001143994	0.000242323	0.000530296	0.000486813	0.000375621	0.000233909	0.000382983	0.000971582	0.000471657	1.83228E-05	0.000821099
654.2	0.000221251	0.000513961	0.000292414	0.001245742	5.97698E-05	0.000640522	0.000183777	-0.000181151	-5.30964E-05	0.000863694	0.000560853	0.001113779	0.000256431	0.000561244	0.000329359	0.000378868	0.000224537	0.000346019	0.000942998	0.000395253	2.14741E-05	0.000769579
653.4	0.000206289	0.000578357	0.000256644	0.001263522	5.91703E-05	0.000548073	0.000177419	-0.0001852	9.23503E-06	0.000828263	0.00051242	0.001012979	0.000266789	0.000430534	0.000399344	0.000341331	0.000240291	0.000373925	0.00094621	0.000433001	7.97683E-05	0.000760306
652.5	0.00020627	0.000545187	0.000286934	0.001266821	3.17982E-05	0.000635265	0.000351014	-0.000159834	1.55579E-05	0.000882193	0.000608828	0.001164185	0.000249374	0.000536372	0.000437228	0.000320449	0.000202756	0.000350463	0.000943365	0.000427782	5.51391E-05	0.000739664
651.7	0.000196195	0.000583029	0.00028974	0.001248538	9.04027E-05	0.000522957	0.000193376	-0.000218976	4.5365E-06	0.000848414	0.000488087	0.001049262	0.000264047	0.000454005	0.00041912	0.000334237	0.000226165	0.000332757	0.000929787	0.000406969	6.63483E-05	0.000784391
650.8	0.000183994	0.000563464	0.000261253	0.00121816	7.30203E-05	0.000624198	0.000233923	-0.000188215	2.98091E-05	0.000840846	0.000607148	0.001127534	0.000246019	0.000511452	0.000373042	0.000353748	0.000213989	0.000353606	0.00090566	0.000401746	3.74403E-05	0.000779381
650.0	0.000204766	0.000540841	0.000314695	0.001287519	0.000104065	0.000565136	0.000176766	-0.000230483	-2.41002E-06	0.000798448	0.000508382	0.00111314	0.00024301	0.000443953	0.000303128	0.000337493	0.000187411	0.000385615	0.000945786	0.000466383	3.03128E-05	0.000757562
649.1	0.000211066	0.000524792	0.000260692	0.00124597	7.613E-05	0.000649017	0.000155588	-0.000199763	5.22866E-06	0.000853709	0.00060673	0.001071099	0.000257969	0.00049122	0.000331302	0.000342318	0.000188982	0.000414937	0.000925229	0.000381427	1.34098E-05	0.000735679
648.3	0.000189497	0.000547606	0.000273329	0.001243928	8.90582E-05	0.00062381	0.000190038	-0.000160006	4.90369E-05	0.000807508	0.000506653	0.001068398	0.000242096	0.00040301	0.000372249	0.000303015	0.000191126	0.000392682	0.000927884	0.000440619	7.50004E-05	0.000747086
647.4	0.000189866	0.000542645	0.000204467	0.001230176	7.87628E-05	0.000570761	0.000221476	-0.000165202	6.3105E-05	0.000824254	0.000553717	0.001076966	0.000259439	0.000523869	0.000362698	0.000301668	0.000232285	0.000313914	0.000854775	0.000356732	8.74755E-05	0.000764803
646.6	0.000210761	0.00058897	0.000230657	0.001226747	8.38849E-05	0.000615917	0.000173219	-0.000173022	4.16684E-05	0.000784125	0.000547935	0.001078582	0.000259129	0.000428631	0.000340377	0.000292245	0.000183675	0.000402546	0.000924451	0.000407983	7.59992E-05	0.000777534
645.7	0.000208013	0.000510646	0.000244234	0.001230139	7.94134E-05	0.000572713	0.000172047	-0.000170943	7.92147E-05	0.00084936	0.000581634	0.001047757	0.000277136	0.000512899	0.000333969	0.000294881	0.000176115	0.000344539	0.000871507	0.000367671	7.69994E-05	0.000789658
644.9	0.000193455	0.000617458	0.000252263	0.001227327	5.45638E-05	0.000625915	0.000241288	-0.000215511	6.34787E-05	0.000815447	0.000531943	0.001051048	0.000236851	0.000473682	0.000345858	0.000321641	0.000210948	0.000415133	0.00094142	0.000457636	9.33556E-05	0.000804883
644.0	0.000234883	0.00054008	0.000231542	0.001220301	5.78233E-05	0.000601811	0.000192348	-0.000187909	3.55056E-05	0.000854257	0.000512745	0.001085632	0.000240395	0.000521657	0.000323434	0.000323115	0.000176968	0.000325263	0.000936627	0.000367507	8.92654E-05	0.000748562
643.1	0.000211929	0.000580357	0.000229962	0.001292359	3.68374E-05	0.000574888	0.000187392	-0.000185393	7.89222E-05	0.000840074	0.000474526	0.001075975	0.000218265	0.000481502	0.000303498	0.000319123	0.00024037	0.000339036	0.000887456	0.000459641	5.56667E-05	0.000785643
642.3	0.000216221	0.000573505	0.000254275	0.001258046	5.47354E-05	0.000619052	0.000219632	-0.000183814	4.88844E-05	0.000895718	0.000556446	0.001140305	0.000264808	0.00055205	0.000346703	0.000292475	0.000235382	0.000325495	0.00087698	0.000384788	9.4444E-05	0.000769294
641.4	0.000218668	0.000549063	0.000260319	0.001210958	0.00010168	0.000587866	0.000142139	-0.000197775	0.000127307	0.000815022	0.000508496	0.00120624	0.00026654	0.000486844	0.000253215	0.000311088	0.000198374	0.000374031	0.000925809	0.000543757	0.000144158	0.000831454
640.6	0.000226692	0.00057061	0.000248635	0.001222849	5.7862E-05	0.000618735	0.000200444	-0.000170134	4.77223E-05	0.000858576	0.000556762	0.001081712	0.000248643	0.000529198	0.000318509	0.000328555	0.00023045	0.000402797	0.000880193	0.000377072	5.03153E-05	0.0007792
639.7	0.00021444	0.000620531	0.000251158	0.00125309	5.23684E-05	0.000664016	0.00022857	-0.00015856	9.06023E-05	0.00081947	0.000533941	0.00109957	0.000259833	0.000476812	0.000317541	0.000285997	0.000241182	0.000456069	0.000831343	0.000408049	5.20006E-05	0.000795823
638.9	0.00025871	0.000595598	0.000236677	0.001273812	8.12425E-05	0.000627284	0.000185547	-0.000169642	0.000105026	0.000878818	0.00052511	0.001047329	0.000291361	0.000509577	0.000350034	0.000312077	0.000260646	0.000339356	0.000897757	0.000370916	4.106E-05	0.000729166
638.0	0.00023102	0.000642804	0.000215186	0.001259832	3.30101E-05	0.000582315	0.000207879	-0.00017976	8.83272E-05	0.00083669	0.000464008	0.001025011	0.000231188	0.000427253	0.000245106	0.000313159	0.000234359	0.00040708	0.000910128	0.000426997	5.9326E-05	0.000772621
637.2	0.000245023	0.00057289	0.000217333	0.001260895	4.48484E-05	0.000645421	0.000219826	-0.000184479	8.52654E-05	0.000859085	0.000508697	0.001064762	0.000253291	0.000486864	0.000316621	0.000315182	0.000217492	0.000385756	0.000873003	0.000424284	4.19314E-05	0.000760808
